Gene		GRCP	GLCP
g10697		1.657e-10	1.840e-10
g10698		2.716e-08	3.764e-08
g10699		4.649e-01	4.728e-01
g107		8.666e-09	8.666e-09
g1070		1.726e-08	1.805e-08
g10700		6.909e-10	1.151e-09
g10701		1.772e-08	1.923e-08
g10702		1.014e-08	1.090e-08
g10703		2.898e-01	3.676e-01
g10704		8.631e-09	9.389e-09
g10705		1.226e-08	1.729e-08
g10706		3.658e-08	5.552e-08
g10707		4.168e-08	4.991e-08
g10708		2.581e-08	2.619e-08
g10709		3.455e-08	4.046e-08
g1071		1.723e-08	1.893e-08
g10710		8.639e-09	9.110e-09
g10711		8.867e-09	9.007e-09
g10712		2.632e-08	3.342e-08
g10713		2.780e-08	3.590e-08
g10714		2.352e-08	3.142e-08
g10715		5.169e-03	5.227e-03
g10716		6.120e-01	6.370e-01
g10717		3.457e-08	3.585e-08
g10718		1.724e-08	1.743e-08
g10719		1.682e-02	7.874e-02
g1072		2.392e-08	2.796e-08
g10720		8.859e-09	8.886e-09
g10721		9.234e-09	1.263e-08
g10722		1.776e-08	1.871e-08
g10723		1.982e-08	2.165e-08
g10724		1.007e-10	1.151e-10
g10725		2.875e-08	3.122e-08
g10726		1.880e-08	2.095e-08
g10727		8.920e-09	8.940e-09
g10728		4.278e-08	4.471e-08
g10729		9.239e-09	1.011e-08
g1073		1.232e-08	1.276e-08
g10730		1.727e-08	1.766e-08
g10731		2.704e-08	2.977e-08
g10732		2.575e-08	2.998e-08
g10733		6.929e-02	6.929e-02
g10734		1.746e-08	2.012e-08
g10735		1.461e-08	1.786e-08
g10736		8.693e-09	8.846e-09
g10737		9.012e-09	9.943e-09
g10738		1.723e-08	1.742e-08
g10739		2.583e-08	2.961e-08
g1074		8.528e-09	8.624e-09
g10740		1.798e-08	1.905e-08
g10741		1.325e-01	1.758e-01
g10742		1.780e-08	1.879e-08
g10743		8.541e-01	9.982e-01
g10744		9.941e-01	9.941e-01
g10745		8.183e-09	8.975e-09
g10746		1.925e-08	3.347e-08
g10747		1.756e-08	2.294e-08
g10748		6.669e-11	6.777e-11
g10749		2.586e-08	2.719e-08
g1075		1.647e-08	2.324e-08
g10750		1.827e-08	2.076e-08
g10751		4.156e-08	4.415e-08
g10752		9.988e-11	1.113e-10
g10753		5.045e-04	5.596e-04
g10754		5.468e-01	8.725e-01
g10755		8.229e-01	9.546e-01
g10756		1.724e-08	2.006e-08
g10757		1.154e-02	1.511e-02
g10758		1.891e-04	1.891e-04
g10759		1.632e-08	1.800e-08
g1076		9.999e-01	9.999e-01
g10760		2.609e-08	2.741e-08
g10761		1.759e-08	1.887e-08
g10762		2.583e-08	2.762e-08
g10763		1.781e-08	1.870e-08
g10764		6.404e-09	1.044e-08
g10765		9.925e-01	9.948e-01
g10766		2.584e-08	2.641e-08
g10767		4.092e-04	4.260e-04
g10768		7.426e-01	8.671e-01
g10769		2.768e-08	2.939e-08
g1077		1.724e-08	1.762e-08
g10770		3.702e-01	9.913e-01
g10771		4.140e-08	5.081e-08
g10772		1.682e-02	3.767e-02
g10773		8.506e-09	1.064e-08
g10774		9.619e-09	1.088e-08
g10775		8.340e-09	1.267e-08
g10776		2.527e-08	2.532e-08
g10777		1.682e-08	2.066e-08
g10778		8.968e-09	9.444e-09
g10779		2.340e-08	2.341e-08
g1078		1.753e-08	1.882e-08
g10780		1.722e-08	2.033e-08
g10781		4.665e-10	7.142e-10
g10782		9.117e-09	9.117e-09
g10783		1.744e-08	1.773e-08
g10784		4.149e-01	4.513e-01
g10785		1.011e-08	1.110e-08
g10786		3.125e-08	3.259e-08
g10787		8.826e-09	8.826e-09
g10788		2.566e-08	2.843e-08
g10789		1.752e-08	2.004e-08
g1079		8.993e-09	1.070e-08
g10790		5.899e-03	1.392e-02
g10791		3.983e-08	4.170e-08
g10792		1.342e-08	1.392e-08
g10793		2.586e-08	3.606e-08
g10794		2.956e-08	3.401e-08
g10795		1.723e-08	2.015e-08
g10796		2.582e-08	2.740e-08
g10797		1.759e-08	2.123e-08
g10798		1.820e-08	1.907e-08
g10799		9.147e-09	9.148e-09
g108		1.047e-09	1.139e-09
g1080		2.271e-04	1.362e-03
g10800		2.618e-09	4.399e-09
g10801		4.339e-01	9.987e-01
g10802		5.303e-09	5.999e-09
g10803		4.305e-08	5.435e-08
g10804		4.312e-08	4.669e-08
g10805		2.635e-08	4.268e-08
g10806		2.680e-08	3.790e-08
g10807		2.581e-08	3.161e-08
g10808		2.233e-08	4.406e-08
g10809		1.725e-08	1.800e-08
g1081		1.780e-08	1.957e-08
g10810		1.000e+00	1.000e+00
g10811		2.235e-08	2.383e-08
g10812		9.228e-09	9.701e-09
g10813		1.724e-08	2.369e-08
g10814		1.157e-08	1.199e-08
g10815		2.560e-08	3.215e-08
g10816		2.202e-01	9.806e-01
g10817		1.498e-08	2.166e-08
g10818		3.495e-08	3.586e-08
g10819		1.724e-08	2.448e-08
g1082		9.340e-09	1.133e-08
g10820		1.588e-08	1.696e-08
g10821		4.108e-09	4.355e-09
g10822		1.684e-08	1.727e-08
g10823		3.446e-08	3.512e-08
g10824		1.644e-08	1.826e-08
g10825		1.381e-01	1.413e-01
g10826		7.994e-04	1.730e-03
g10827		8.617e-09	8.806e-09
g10828		9.127e-09	9.486e-09
g10829		1.018e-08	1.038e-08
g1083		3.925e-10	5.012e-10
g10830		2.583e-08	2.715e-08
g10831		1.455e-08	1.593e-08
g10832		2.675e-08	3.585e-08
g10833		2.585e-08	4.839e-08
g10834		9.108e-09	9.334e-09
g10835		1.722e-08	1.835e-08
g10836		1.790e-08	2.011e-08
g10837		8.996e-09	9.378e-09
g10838		1.725e-08	1.725e-08
g10839		1.086e-09	1.740e-09
g1084		8.343e-09	8.524e-09
g10840		2.583e-08	2.790e-08
g10841		1.725e-08	1.943e-08
g10842		4.350e-08	5.589e-08
g10843		9.568e-02	1.146e-01
g10844		9.337e-09	9.906e-09
g10845		9.591e-10	1.868e-09
g10846		8.891e-09	9.289e-09
g10847		2.123e-03	2.361e-03
g10848		9.976e-09	1.255e-08
g10849		3.302e-08	3.647e-08
g1085		6.825e-09	1.006e-08
g10850		1.779e-08	1.857e-08
g10851		4.001e-01	9.797e-01
g10852		1.663e-08	1.663e-08
g10853		2.622e-08	3.715e-08
g10854		1.722e-08	1.722e-08
g10855		2.584e-08	2.782e-08
g10856		7.607e-09	1.249e-08
g10857		1.032e-09	2.424e-09
g10858		8.393e-09	1.096e-08
g10859		2.794e-10	3.509e-10
g1086		1.472e-09	1.627e-09
g10860		8.642e-09	9.130e-09
g10861		9.116e-09	9.149e-09
g10862		1.726e-08	2.391e-08
g10863		1.730e-08	2.043e-08
g10864		2.614e-10	2.640e-10
g10865		1.755e-08	1.889e-08
g10866		3.444e-08	3.774e-08
g10867		3.186e-09	4.138e-09
g10868		1.649e-08	2.265e-08
g10869		1.724e-08	1.734e-08
g1087		8.257e-09	8.422e-09
g10870		8.938e-09	9.184e-09
g10871		2.572e-08	3.416e-08
g10872		4.348e-08	4.855e-08
g10873		3.500e-08	3.869e-08
g10874		8.643e-09	9.209e-09
g10875		1.726e-08	1.748e-08
g10876		1.426e-01	2.176e-01
g10877		3.318e-08	3.974e-08
g10878		3.443e-08	4.940e-08
g10879		1.745e-08	1.887e-08
g1088		1.500e-01	1.545e-01
g10880		1.793e-08	2.006e-08
g10881		2.488e-01	4.255e-01
g10882		1.757e-08	2.908e-08
g10883		4.258e-11	4.371e-11
g10884		8.595e-09	1.067e-08
g10885		1.845e-08	2.113e-08
g10886		8.854e-09	9.193e-09
g10887		1.725e-08	1.828e-08
g10888		9.915e-01	9.915e-01
g10889		4.207e-08	5.215e-08
g1089		1.929e-01	1.929e-01
g10890		1.022e-10	1.054e-10
g10891		1.842e-08	2.070e-08
g10892		2.398e-03	4.507e-03
g10893		2.060e-08	2.100e-08
g10894		9.999e-01	9.999e-01
g10895		2.621e-08	2.906e-08
g10896		2.088e-08	2.192e-08
g10897		9.489e-09	1.227e-08
g10898		2.267e-01	5.066e-01
g10899		8.630e-09	9.289e-09
g109		1.832e-08	2.083e-08
g1090		7.819e-09	9.869e-09
g10900		4.016e-09	5.479e-09
g10901		1.184e-09	1.587e-09
g10902		7.550e-02	1.221e-01
g10903		1.725e-08	1.725e-08
g10904		8.093e-09	8.712e-09
g10905		2.483e-08	2.640e-08
g10906		2.587e-08	2.869e-08
g10907		2.629e-08	2.676e-08
g10908		7.235e-01	7.278e-01
g10909		9.422e-09	9.604e-09
g1091		1.727e-08	1.765e-08
g10910		6.988e-10	8.398e-10
g10911		2.475e-08	3.351e-08
g10912		9.627e-01	9.627e-01
g10913		2.274e-09	5.076e-09
g10914		1.784e-08	1.805e-08
g10915		8.672e-09	1.225e-08
g10916		4.716e-01	6.080e-01
g10917		8.661e-09	1.021e-08
g10918		3.411e-04	5.314e-04
g10919		9.119e-09	1.190e-08
g1092		2.188e-08	2.591e-08
g10920		1.546e-08	1.926e-08
g10921		2.585e-08	2.990e-08
g10922		1.780e-08	2.356e-08
g10923		1.725e-08	1.725e-08
g10924		2.716e-08	2.907e-08
g10925		5.721e-10	5.727e-10
g10926		1.658e-08	1.832e-08
g10927		5.003e-08	5.004e-08
g10928		3.447e-08	3.654e-08
g10929		2.582e-08	3.260e-08
g1093		1.748e-08	1.790e-08
g10930		1.700e-08	2.623e-08
g10931		1.928e-08	3.062e-08
g10932		8.112e-04	8.987e-04
g10933		7.194e-09	8.943e-09
g10934		1.251e-01	1.334e-01
g10935		2.502e-08	3.002e-08
g10936		1.748e-08	1.751e-08
g10937		2.766e-08	2.796e-08
g10938		8.883e-09	8.889e-09
g10939		1.725e-08	1.744e-08
g1094		2.300e-08	2.909e-08
g10940		9.999e-01	9.999e-01
g10941		8.201e-09	8.320e-09
g10942		2.581e-08	2.581e-08
g10943		2.753e-08	2.787e-08
g10944		8.645e-09	8.647e-09
g10945		2.023e-08	2.839e-08
g10946		8.623e-09	1.191e-08
g10947		1.727e-08	1.765e-08
g10948		2.497e-08	3.226e-08
g10949		7.660e-09	7.972e-09
g1095		1.725e-08	1.828e-08
g10950		1.509e-08	1.622e-08
g10951		6.195e-09	8.367e-09
g10952		8.663e-09	8.682e-09
g10953		2.427e-08	2.735e-08
g10954		1.727e-08	1.774e-08
g10955		8.581e-09	8.581e-09
g10956		1.000e+00	1.000e+00
g10957		6.800e-11	6.932e-11
g10958		3.376e-08	4.245e-08
g10959		9.635e-09	1.072e-08
g1096		2.311e-08	3.875e-08
g10960		1.809e-08	1.889e-08
g10961		4.892e-10	5.055e-10
g10962		2.476e-08	2.871e-08
g10963		8.742e-03	1.135e-02
g10964		1.892e-08	1.951e-08
g10965		6.152e-09	7.904e-09
g10966		1.750e-08	2.517e-08
g10967		2.675e-08	2.772e-08
g10968		1.736e-08	3.929e-08
g10969		1.708e-08	1.782e-08
g1097		1.726e-08	1.745e-08
g10970		4.418e-09	4.418e-09
g10971		2.115e-08	2.124e-08
g10972		8.622e-09	8.622e-09
g10973		8.546e-09	9.386e-09
g10974		1.290e-08	1.294e-08
g10975		1.836e-08	2.241e-08
g10976		4.305e-08	5.134e-08
g10977		1.480e-08	1.817e-08
g10978		2.761e-08	2.924e-08
g10979		1.723e-08	1.789e-08
g1098		7.527e-01	9.974e-01
g10980		8.670e-09	8.685e-09
g10981		8.618e-09	1.050e-08
g10982		9.196e-09	1.249e-08
g10983		1.722e-08	2.071e-08
g10984		8.661e-09	1.443e-08
g10985		1.504e-08	1.820e-08
g10986		1.719e-08	1.813e-08
g10987		2.267e-08	2.572e-08
g10988		1.635e-08	2.212e-08
g10989		9.833e-09	1.006e-08
g1099		8.739e-01	9.868e-01
g10990		1.768e-08	2.301e-08
g10991		1.732e-03	4.112e-03
g10992		1.492e-08	1.781e-08
g10993		1.908e-01	1.974e-01
g10994		2.583e-08	2.659e-08
g10995		8.957e-09	1.091e-08
g10996		4.325e-08	4.600e-08
g10997		1.261e-09	2.267e-09
g10998		3.139e-01	8.225e-01
g10999		2.629e-08	3.281e-08
g11		9.655e-09	1.135e-08
g110		8.784e-09	1.361e-08
g1100		1.727e-08	2.131e-08
g11000		1.799e-10	1.856e-10
g11001		5.424e-09	7.516e-09
g11002		1.727e-08	1.727e-08
g11003		7.463e-09	7.678e-09
g11004		3.881e-10	3.963e-10
g11005		1.755e-08	1.871e-08
g11006		1.267e-08	1.310e-08
g11007		7.987e-09	8.423e-09
g11008		2.408e-08	2.786e-08
g11009		9.234e-11	9.724e-11
g1101		1.339e-08	1.831e-08
g11010		1.026e-08	1.068e-08
g11011		2.315e-08	2.712e-08
g11012		1.104e-10	1.221e-10
g11013		1.567e-08	1.867e-08
g11014		2.946e-01	6.684e-01
g11015		9.082e-09	1.110e-08
g11016		1.156e-08	1.898e-08
g11017		8.540e-10	8.912e-10
g11018		3.045e-08	3.185e-08
g11019		1.918e-08	1.936e-08
g1102		8.816e-09	8.821e-09
g11020		1.722e-08	1.835e-08
g11021		8.779e-09	9.429e-09
g11022		4.419e-08	4.658e-08
g11023		9.683e-06	6.311e-05
g11024		1.355e-08	1.616e-08
g11025		3.921e-10	4.953e-10
g11026		8.623e-09	8.738e-09
g11027		8.322e-10	1.103e-09
g11028		2.579e-08	3.001e-08
g11029		7.470e-02	1.480e-01
g1103		2.632e-08	2.763e-08
g11030		1.722e-08	1.816e-08
g11031		8.651e-09	8.652e-09
g11032		2.583e-08	3.345e-08
g11033		2.185e-08	2.341e-08
g11034		2.587e-08	2.993e-08
g11035		1.755e-08	2.622e-08
g11036		1.726e-08	1.811e-08
g11037		2.055e-08	2.391e-08
g11038		3.470e-08	4.522e-08
g11039		1.003e-08	1.008e-08
g1104		7.582e-09	1.245e-08
g11040		8.642e-01	9.233e-01
g11041		2.563e-08	2.793e-08
g11042		7.969e-09	8.794e-09
g11043		9.077e-09	2.369e-08
g11044		8.959e-09	1.105e-08
g11045		1.325e-01	1.397e-01
g11046		2.582e-08	4.176e-08
g11047		3.744e-01	8.650e-01
g11048		2.574e-08	2.828e-08
g11049		6.078e-03	7.064e-03
g1105		1.138e-01	1.291e-01
g11050		2.881e-08	2.991e-08
g11051		2.923e-08	4.988e-08
g11052		1.706e-08	2.004e-08
g11053		4.565e-06	4.578e-06
g11054		8.673e-09	8.682e-09
g11055		8.639e-09	8.639e-09
g11056		8.569e-09	8.800e-09
g11057		1.497e-08	1.825e-08
g11058		1.441e-08	1.911e-08
g11059		1.766e-08	2.423e-08
g1106		8.692e-09	8.709e-09
g11060		8.370e-01	9.715e-01
g11061		2.985e-04	4.104e-04
g11062		8.441e-09	1.038e-08
g11063		4.331e-02	1.129e-01
g11064		8.628e-09	8.628e-09
g11065		2.584e-08	2.603e-08
g11066		9.903e-01	9.998e-01
g11067		4.243e-08	4.603e-08
g11068		1.746e-08	1.936e-08
g11069		4.890e-09	5.984e-09
g1107		1.727e-08	2.271e-08
g11070		4.865e-01	9.898e-01
g11071		9.694e-10	1.197e-09
g11072		1.928e-08	2.051e-08
g11073		1.722e-08	1.751e-08
g11074		1.753e-08	2.008e-08
g11075		1.812e-08	1.879e-08
g11076		1.853e-08	2.078e-08
g11077		1.721e-08	1.994e-08
g11078		1.000e+00	1.000e+00
g11079		4.093e-08	5.167e-08
g1108		9.552e-09	1.052e-08
g11080		1.753e-08	1.831e-08
g11081		1.083e-08	1.223e-08
g11082		1.724e-08	2.044e-08
g11083		2.523e-08	3.170e-08
g11084		2.645e-08	2.829e-08
g11085		2.601e-08	2.780e-08
g11086		4.542e-08	4.632e-08
g11087		2.632e-08	2.673e-08
g11088		1.768e-08	1.782e-08
g11089		2.910e-09	3.885e-09
g1109		8.794e-09	9.013e-09
g11090		1.723e-08	1.798e-08
g11091		7.543e-01	7.786e-01
g11092		1.938e-08	2.547e-08
g11093		2.479e-08	2.561e-08
g11094		5.280e-05	1.114e-04
g11095		9.327e-09	1.027e-08
g11096		2.584e-08	2.894e-08
g11097		2.611e-08	2.645e-08
g11098		3.443e-08	3.942e-08
g11099		3.433e-08	3.594e-08
g111		1.758e-08	2.373e-08
g1110		2.119e-08	2.866e-08
g11100		2.477e-08	2.904e-08
g11101		9.443e-09	9.520e-09
g11102		2.683e-08	2.778e-08
g11103		1.750e-08	1.788e-08
g11104		2.584e-08	2.585e-08
g11105		8.691e-09	1.246e-08
g11106		1.727e-08	1.732e-08
g11107		8.817e-09	8.817e-09
g11108		1.742e-08	1.780e-08
g11109		2.654e-08	2.677e-08
g1111		6.859e-02	1.956e-01
g11110		2.800e-08	3.008e-08
g11111		1.754e-08	1.756e-08
g11112		2.586e-08	2.906e-08
g11113		4.806e-03	5.097e-03
g11114		1.012e-08	1.053e-08
g11115		8.588e-09	9.151e-09
g11116		1.175e-02	1.371e-02
g11117		3.131e-08	3.801e-08
g11118		3.441e-08	3.591e-08
g11119		1.771e-08	1.825e-08
g1112		1.327e-08	1.336e-08
g11120		8.922e-11	9.053e-11
g11121		1.337e-10	1.720e-10
g11122		1.807e-08	2.038e-08
g11123		1.287e-08	1.473e-08
g11124		1.558e-08	2.394e-08
g11125		2.547e-08	3.774e-08
g11126		2.061e-09	2.350e-09
g11127		2.833e-08	2.913e-08
g11128		1.570e-08	1.633e-08
g11129		1.794e-08	1.871e-08
g1113		2.853e-08	2.975e-08
g11130		3.319e-08	3.717e-08
g11131		1.742e-08	1.772e-08
g11132		9.027e-09	9.059e-09
g11133		1.132e-08	1.368e-08
g11134		1.862e-08	2.584e-08
g11135		4.706e-10	4.812e-10
g11136		2.959e-08	3.239e-08
g11137		2.334e-10	2.429e-10
g11138		5.682e-10	8.602e-10
g11139		1.724e-08	2.796e-08
g1114		2.110e-08	2.451e-08
g11140		1.628e-08	1.817e-08
g11141		9.240e-09	9.757e-09
g11142		9.409e-10	1.729e-09
g11143		3.302e-09	4.228e-09
g11144		9.454e-09	1.009e-08
g11145		1.771e-08	1.802e-08
g11146		3.212e-08	3.518e-08
g11147		6.117e-03	1.128e-02
g11148		2.654e-08	2.686e-08
g11149		9.992e-01	1.000e+00
g1115		2.010e-01	4.615e-01
g11150		3.886e-01	3.886e-01
g11151		9.251e-01	9.998e-01
g11152		8.641e-09	8.829e-09
g11153		1.861e-08	1.941e-08
g11154		1.577e-08	3.443e-08
g11155		3.076e-08	3.185e-08
g11156		2.585e-08	2.774e-08
g11157		2.976e-09	4.721e-09
g11158		9.750e-01	9.854e-01
g11159		3.287e-10	3.323e-10
g1116		1.725e-08	1.969e-08
g11160		3.469e-08	3.642e-08
g11161		8.882e-09	1.020e-08
g11162		9.049e-09	9.077e-09
g11163		3.454e-03	3.454e-03
g11164		8.560e-09	8.561e-09
g11165		2.798e-08	2.946e-08
g11166		2.486e-08	3.788e-08
g11167		2.674e-08	2.772e-08
g11168		1.233e-08	1.563e-08
g11169		2.171e-08	2.341e-08
g1117		1.767e-08	1.911e-08
g11170		1.000e+00	1.000e+00
g11171		1.521e-08	2.628e-08
g11172		2.387e-02	3.116e-02
g11173		1.778e-08	2.061e-08
g11174		1.937e-08	2.207e-08
g11175		1.744e-08	1.831e-08
g11176		1.807e-03	1.961e-03
g11177		2.638e-08	2.798e-08
g11178		2.620e-08	2.658e-08
g11179		8.582e-09	9.050e-09
g1118		1.210e-08	1.231e-08
g11180		1.788e-08	2.037e-08
g11181		8.063e-09	8.806e-09
g11182		9.984e-01	1.000e+00
g11183		3.701e-08	4.407e-08
g11184		1.556e-08	1.726e-08
g11185		7.606e-10	1.071e-09
g11186		2.483e-08	3.442e-08
g11187		2.583e-08	2.658e-08
g11188		1.757e-08	1.995e-08
g11189		1.302e-08	1.555e-08
g1119		1.724e-08	2.053e-08
g11190		2.678e-08	3.213e-08
g11191		1.088e-08	1.130e-08
g11192		1.720e-08	3.241e-08
g11193		1.723e-08	1.867e-08
g11194		7.446e-10	8.876e-10
g11195		1.491e-08	1.546e-08
g11196		5.433e-09	6.209e-09
g11197		8.651e-09	1.398e-08
g11198		1.174e-08	1.223e-08
g11199		8.620e-09	8.902e-09
g112		9.435e-09	1.259e-08
g1120		5.006e-08	5.119e-08
g11200		1.148e-08	1.908e-08
g11201		1.560e-08	1.619e-08
g11202		3.867e-10	3.941e-10
g11203		8.837e-09	9.684e-09
g11204		1.388e-08	2.232e-08
g11205		1.714e-08	1.890e-08
g11206		8.846e-09	9.862e-09
g11207		2.331e-08	3.209e-08
g11208		2.883e-08	3.145e-08
g11209		6.252e-01	6.252e-01
g1121		2.740e-08	2.822e-08
g11210		2.984e-08	4.421e-08
g11211		2.729e-08	2.747e-08
g11212		1.746e-08	2.001e-08
g11213		5.799e-02	6.643e-02
g11214		1.223e-09	1.925e-09
g11215		4.329e-09	4.439e-09
g11216		2.023e-08	2.858e-08
g11217		1.723e-08	1.968e-08
g11218		2.941e-08	3.068e-08
g11219		3.165e-08	3.476e-08
g1122		3.445e-08	3.708e-08
g11220		2.459e-01	8.981e-01
g11221		1.826e-08	2.383e-08
g11222		1.724e-08	1.743e-08
g11223		1.726e-08	1.770e-08
g11224		4.219e-08	4.368e-08
g11225		8.324e-01	9.973e-01
g11226		3.713e-03	6.054e-02
g11227		2.585e-08	2.679e-08
g11228		6.930e-09	7.602e-09
g11229		9.412e-09	1.189e-08
g1123		1.748e-08	1.834e-08
g11230		9.098e-01	9.547e-01
g11231		8.575e-09	8.668e-09
g11232		4.329e-08	4.907e-08
g11233		8.851e-09	1.104e-08
g11234		3.840e-04	7.554e-04
g11235		2.633e-08	3.390e-08
g11236		1.416e-01	1.634e-01
g11237		9.230e-01	9.354e-01
g11238		1.724e-08	1.978e-08
g11239		1.728e-08	1.749e-08
g1124		8.635e-09	8.822e-09
g11240		2.043e-08	2.189e-08
g11241		1.849e-08	2.684e-08
g11242		2.187e-08	2.423e-08
g11243		1.374e-08	1.749e-08
g11244		3.301e-08	3.398e-08
g11245		1.012e-08	1.052e-08
g11246		8.705e-09	8.831e-09
g11247		1.055e-09	1.572e-09
g11248		1.790e-02	3.833e-02
g11249		8.664e-09	8.870e-09
g1125		3.225e-03	3.225e-03
g11250		4.295e-08	4.417e-08
g11251		1.133e-01	5.922e-01
g11252		2.374e-08	2.438e-08
g11253		7.438e-09	1.616e-08
g11254		2.586e-08	2.700e-08
g11255		3.471e-08	3.626e-08
g11256		1.778e-08	1.856e-08
g11257		1.750e-08	1.779e-08
g11258		3.650e-10	3.841e-10
g11259		1.228e-08	1.280e-08
g1126		9.843e-09	1.360e-08
g11260		1.717e-08	2.146e-08
g11261		3.761e-03	9.483e-03
g11262		1.154e-10	1.222e-10
g11263		2.585e-08	2.720e-08
g11264		1.083e-08	1.112e-08
g11265		4.580e-08	5.069e-08
g11266		8.067e-11	9.394e-11
g11267		2.179e-08	2.188e-08
g11268		9.106e-09	9.704e-09
g11269		5.039e-09	6.845e-09
g1127		2.109e-08	2.179e-08
g11270		4.966e-10	6.104e-10
g11271		1.762e-08	3.079e-08
g11272		4.214e-08	4.455e-08
g11273		2.138e-08	2.161e-08
g11274		8.450e-09	1.582e-08
g11275		9.931e-09	1.045e-08
g11276		1.660e-09	1.954e-09
g11277		9.378e-01	9.993e-01
g11278		9.764e-09	9.789e-09
g11279		1.724e-08	1.903e-08
g1128		1.507e-08	1.794e-08
g11280		8.640e-09	8.922e-09
g11281		2.586e-08	2.681e-08
g11282		2.409e-08	4.129e-08
g11283		8.721e-09	1.086e-08
g11284		7.047e-09	1.083e-08
g11285		1.020e-10	1.278e-10
g11286		1.763e-08	1.792e-08
g11287		9.277e-09	9.454e-09
g11288		3.138e-08	3.278e-08
g11289		1.493e-08	1.684e-08
g1129		8.635e-09	9.104e-09
g11290		9.275e-01	9.275e-01
g11291		9.397e-09	1.060e-08
g11292		6.509e-04	1.025e-03
g11293		1.965e-10	2.083e-10
g11294		2.603e-08	3.886e-08
g11295		2.256e-08	2.689e-08
g11296		2.684e-08	2.833e-08
g11297		1.343e-08	1.565e-08
g11298		2.629e-08	2.717e-08
g11299		1.793e-08	1.959e-08
g113		4.304e-08	4.596e-08
g1130		3.441e-08	3.761e-08
g11300		1.376e-08	1.516e-08
g11301		1.699e-08	4.159e-08
g11302		4.678e-08	5.871e-08
g11303		2.665e-08	2.793e-08
g11304		7.196e-01	9.817e-01
g11305		8.661e-09	8.671e-09
g11306		3.437e-08	3.915e-08
g11307		2.620e-08	2.752e-08
g11308		1.283e-08	1.284e-08
g11309		5.789e-09	7.559e-09
g1131		1.366e-09	1.410e-09
g11310		1.633e-09	1.686e-09
g11311		6.378e-11	6.378e-11
g11312		8.876e-09	9.440e-09
g11313		9.026e-09	9.597e-09
g11314		8.618e-09	9.088e-09
g11315		1.661e-09	2.707e-09
g11316		2.130e-08	2.241e-08
g11317		1.725e-08	1.953e-08
g11318		2.530e-08	3.191e-08
g11319		2.741e-08	3.043e-08
g1132		1.723e-08	1.930e-08
g11320		9.095e-09	1.212e-08
g11321		1.719e-08	1.794e-08
g11322		7.992e-02	2.646e-01
g11323		5.666e-04	6.344e-04
g11324		2.736e-08	2.878e-08
g11325		1.462e-02	1.921e-02
g11326		8.667e-09	1.661e-08
g11327		5.507e-09	1.015e-08
g11328		1.020e-08	1.156e-08
g11329		1.781e-08	2.019e-08
g1133		2.131e-01	2.982e-01
g11330		2.584e-08	2.867e-08
g11331		8.667e-09	8.672e-09
g11332		1.721e-10	2.441e-10
g11333		6.382e-09	1.124e-08
g11334		2.635e-08	3.275e-08
g11335		2.607e-08	2.884e-08
g11336		9.749e-10	1.178e-09
g11337		8.558e-09	9.400e-09
g11338		2.612e-08	2.683e-08
g11339		1.726e-08	1.755e-08
g1134		3.332e-08	5.179e-08
g11340		2.995e-01	2.995e-01
g11341		1.724e-08	1.856e-08
g11342		2.616e-08	2.716e-08
g11343		3.443e-08	3.763e-08
g11344		4.445e-09	5.059e-09
g11345		7.516e-01	9.803e-01
g11346		1.723e-08	1.743e-08
g11347		2.508e-08	2.645e-08
g11348		2.229e-02	3.147e-02
g11349		1.345e-08	1.409e-08
g1135		3.777e-08	3.982e-08
g11350		1.774e-08	1.834e-08
g11351		1.992e-08	2.261e-08
g11352		3.323e-08	3.864e-08
g11353		4.336e-08	4.610e-08
g11354		8.900e-09	9.004e-09
g11355		6.358e-01	9.718e-01
g11356		5.914e-09	6.115e-09
g11357		6.628e-10	9.040e-10
g11358		1.925e-03	1.925e-03
g11359		1.773e-08	1.909e-08
g1136		8.692e-09	8.695e-09
g11360		8.639e-09	9.675e-09
g11361		8.633e-09	8.729e-09
g11362		8.624e-09	8.719e-09
g11363		9.871e-01	9.973e-01
g11364		3.336e-08	3.694e-08
g11365		4.676e-11	5.019e-11
g11366		8.961e-09	9.143e-09
g11367		2.425e-06	4.162e-06
g11368		3.465e-08	4.162e-08
g11369		1.724e-08	1.753e-08
g1137		1.836e-08	2.007e-08
g11370		3.800e-01	5.958e-01
g11371		4.408e-08	4.808e-08
g11372		2.680e-08	2.722e-08
g11373		1.798e-08	2.063e-08
g11374		7.562e-02	1.117e-01
g11375		3.445e-08	3.548e-08
g11376		1.661e-01	4.254e-01
g11377		2.337e-08	2.591e-08
g11378		4.134e-08	4.336e-08
g11379		8.612e-09	8.612e-09
g1138		2.650e-08	2.869e-08
g11380		1.302e-10	1.345e-10
g11381		2.375e-08	2.464e-08
g11382		2.520e-08	2.684e-08
g11383		1.091e-10	1.099e-10
g11384		1.724e-08	1.922e-08
g11385		1.375e-10	1.429e-10
g11386		7.410e-09	1.043e-08
g11387		1.204e-08	1.358e-08
g11388		2.536e-08	2.555e-08
g11389		1.748e-08	2.399e-08
g1139		9.171e-09	9.440e-09
g11390		2.779e-02	3.327e-02
g11391		6.506e-10	9.199e-10
g11392		3.617e-08	3.722e-08
g11393		1.760e-08	2.090e-08
g11394		5.222e-04	5.328e-04
g11395		1.723e-08	2.749e-08
